gameid,playerid,position,kills,deaths,assists,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,wardsplaced,wpm,wardskilled,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,goldat15,xpat15,csat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,deathsat15
ESPORTSTMNT02_3168031,56,mid,8,0,7,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15592,512.0525,0.229916,499.2775,0,0.0,5,7,27,0.8867,14254,10251,336.6502,0.249123,12375,272.0,261.0,11,8.9327,3064.0,4665.0,82.0,-176.0,-5.0,0.0,0.0,0.0,5350.0,7128.0,129.0,-979.0,-18.0,1.0,2.0,0.0,0.0
ESPORTSTMNT02_3168031,0,bot,7,2,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16651,546.8309,0.245532,395.8621,0,0.0,5,6,33,1.0837,14629,10626,348.9655,0.258236,13650,286.0,258.0,28,9.3924,3541.0,2922.0,83.0,36.0,3.0,1.0,0.0,0.0,5995.0,5278.0,130.0,345.0,-3.0,2.0,1.0,1.0,1.0
ESPORTSTMNT02_3168031,2,sup,0,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5519,181.2479,0.081382,188.0788,0,0.0,10,17,66,2.1675,8187,4184,137.4056,0.101686,7025,19.0,19.0,0,0.624,1923.0,2837.0,3.0,425.0,0.0,0.0,1.0,0.0,3533.0,4234.0,7.0,414.0,2.0,0.0,4.0,1.0,1.0
ESPORTSTMNT02_3168056,16,top,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22391,680.9225,0.218376,1220.1318,0,0.0,2,7,29,0.8819,10495,6194,188.3629,0.202498,9925,235.0,235.0,0,7.1465,3141.0,4860.0,81.0,114.0,4.0,0.0,0.0,0.0,4764.0,7573.0,126.0,-364.0,-9.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3168056,48,jng,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13241,402.666,0.129138,997.6178,0,0.0,17,12,47,1.4293,8233,3932,119.5743,0.128553,8100,127.0,25.0,102,3.8621,2659.0,2686.0,51.0,-1362.0,-21.0,0.0,0.0,1.0,3947.0,4845.0,80.0,-882.0,-22.0,0.0,0.0,2.0,2.0
ESPORTSTMNT02_3168056,57,mid,7,4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31525,958.6923,0.307459,716.4724,0,0.0,14,6,39,1.186,13691,9390,285.555,0.306975,13700,282.0,254.0,28,8.5758,3124.0,4555.0,87.0,-305.0,3.0,0.0,0.0,1.0,4907.0,6967.0,132.0,-567.0,8.0,1.0,0.0,1.0,1.0
ESPORTSTMNT02_3168056,38,bot,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16935,515.0025,0.165165,559.4627,0,0.0,16,4,44,1.3381,11978,7677,233.4617,0.250977,11600,253.0,253.0,0,7.6939,3767.0,3616.0,85.0,493.0,10.0,1.0,0.0,0.0,5186.0,5312.0,118.0,148.0,6.0,1.0,1.0,1.0,1.0
ESPORTSTMNT02_3168056,28,sup,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18442,560.8312,0.179862,515.5499,0,0.0,17,21,99,3.0106,7696,3395,103.2438,0.110998,7300,21.0,21.0,0,0.6386,2578.0,2551.0,7.0,94.0,-3.0,0.0,1.0,0.0,3991.0,3432.0,10.0,158.0,-7.0,1.0,2.0,1.0,1.0
ESPORTSTMNT02_3168056,19,top,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24578,747.4303,0.223611,1270.1875,0,0.0,8,5,41,1.2468,13460,9159,278.5302,0.211012,13525,278.0,266.0,12,8.4541,3203.0,4746.0,77.0,-114.0,-4.0,0.0,0.0,0.0,5233.0,7937.0,135.0,364.0,9.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3168056,26,jng,5,1,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15015,456.6143,0.136607,1081.2468,0,0.0,12,9,84,2.5545,13246,8945,272.0223,0.206082,12125,201.0,45.0,156,6.1125,3814.0,4048.0,72.0,1362.0,21.0,1.0,1.0,0.0,5481.0,5727.0,102.0,882.0,22.0,1.0,2.0,0.0,0.0
ESPORTSTMNT02_3168056,32,mid,9,2,8,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,31864,969.0015,0.289899,1231.2012,0,0.0,6,8,26,0.7907,14684,10383,315.7527,0.23921,13675,232.0,224.0,8,7.0552,3585.0,4860.0,84.0,305.0,-3.0,1.0,1.0,0.0,5785.0,7534.0,124.0,567.0,-8.0,3.0,2.0,0.0,0.0
ESPORTSTMNT02_3168056,21,bot,3,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24757,752.8738,0.22524,463.3958,0,0.0,7,9,46,1.3989,13602,9301,282.8485,0.214283,11725,274.0,243.0,31,8.3325,3007.0,3123.0,75.0,-493.0,-10.0,0.0,0.0,1.0,4909.0,5164.0,112.0,-148.0,-6.0,1.0,1.0,2.0,2.0
ESPORTSTMNT02_3168056,1,sup,1,4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13700,416.6244,0.124643,476.5028,0,0.0,25,13,138,4.1967,9918,5617,170.816,0.129413,8175,50.0,50.0,0,1.5205,2347.0,2457.0,10.0,-94.0,3.0,0.0,0.0,0.0,3599.0,3274.0,17.0,-158.0,7.0,0.0,1.0,1.0,1.0
ESPORTSTMNT03_3114863,19,top,2,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14721,383.1931,0.136861,820.1388,10,0.2603,16,5,38,0.9892,14095,9117,237.3189,0.207341,13625,304.0,292.0,12,7.9132,3161.0,5214.0,82.0,122.0,-3.0,0.0,0.0,0.0,5232.0,8542.0,122.0,752.0,0.0,1.0,0.0,1.0,1.0
ESPORTSTMNT03_3114863,26,jng,2,3,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20286,528.0521,0.188598,807.8265,13,0.3384,16,11,64,1.6659,12262,7284,189.6052,0.165655,11625,194.0,35.0,159,5.0499,2929.0,3051.0,63.0,-38.0,11.0,0.0,2.0,0.0,4642.0,5748.0,97.0,309.0,15.0,1.0,2.0,0.0,0.0
ESPORTSTMNT03_3114863,32,mid,3,3,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27282,710.1605,0.25364,438.039,15,0.3905,20,4,57,1.4837,15690,10712,278.8373,0.243614,15350,326.0,294.0,32,8.4859,3763.0,4856.0,86.0,257.0,8.0,1.0,0.0,0.0,6244.0,8053.0,145.0,481.0,15.0,1.0,1.0,0.0,0.0
ESPORTSTMNT03_3114863,21,bot,7,2,4,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,34450,896.7462,0.32028,371.115,17,0.4425,28,6,62,1.6139,17728,12750,331.8872,0.289962,15150,347.0,337.0,10,9.0325,3680.0,3220.0,90.0,289.0,24.0,1.0,1.0,1.0,5863.0,5437.0,147.0,438.0,39.0,1.0,1.0,1.0,1.0
ESPORTSTMNT03_3114863,1,sup,1,7,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10823,281.7267,0.100621,631.1844,74,1.9262,10,23,112,2.9154,9086,4108,106.9328,0.0934276,8525,46.0,46.0,0,1.1974,2251.0,2577.0,15.0,25.0,3.0,0.0,2.0,1.0,3337.0,3703.0,28.0,-178.0,10.0,0.0,2.0,1.0,1.0
ESPORTSTMNT03_3114863,25,top,8,3,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36278,944.3297,0.396863,910.282,8,0.2082,12,3,46,1.1974,17697,12719,331.0803,0.289659,16775,353.0,337.0,16,9.1887,3193.0,5092.0,85.0,-122.0,3.0,0.0,0.0,0.0,4876.0,7790.0,122.0,-752.0,0.0,1.0,0.0,1.0,1.0
ESPORTSTMNT03_3114863,14,jng,4,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10739,279.5401,0.117479,971.4013,28,0.7289,16,17,67,1.744,14453,9475,246.6377,0.215782,14275,254.0,83.0,171,6.6117,3317.0,3089.0,52.0,38.0,-11.0,1.0,1.0,0.0,4876.0,5439.0,82.0,-309.0,-15.0,1.0,2.0,1.0,1.0
ESPORTSTMNT03_3114863,53,mid,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10975,285.6833,0.120061,1175.6616,11,0.2863,5,9,29,0.7549,11486,6508,169.4056,0.148213,10300,206.0,206.0,0,5.3623,3049.0,4599.0,78.0,-257.0,-8.0,0.0,1.0,0.0,4928.0,7572.0,130.0,-481.0,-15.0,0.0,1.0,0.0,0.0
ESPORTSTMNT03_3114863,49,bot,3,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24013,625.0672,0.26269,377.7267,32,0.833,14,6,82,2.1345,14681,9703,252.5727,0.220974,14300,285.0,273.0,12,7.4187,2813.0,2931.0,66.0,-289.0,-24.0,0.0,0.0,1.0,4404.0,4999.0,108.0,-438.0,-39.0,0.0,0.0,1.0,1.0
ESPORTSTMNT03_3114863,15,sup,2,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9407,244.8677,0.102908,294.039,92,2.3948,21,23,145,3.7744,10483,5505,143.2972,0.125372,10300,47.0,43.0,4,1.2234,2487.0,2552.0,12.0,-25.0,-3.0,1.0,0.0,1.0,3411.0,3881.0,18.0,178.0,-10.0,1.0,0.0,1.0,1.0
ESPORTSTMNT03_3114925,54,top,4,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16992,511.2939,0.294331,886.7001,19,0.5717,4,9,34,1.0231,12985,8642,260.0401,0.230369,13210,244.0,228.0,16,7.342,2866.0,4561.0,68.0,-528.0,-18.0,0.0,0.0,0.0,5464.0,7544.0,106.0,-716.0,-24.0,2.0,1.0,2.0,2.0
ESPORTSTMNT03_3114925,22,jng,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10053,302.4975,0.174135,775.8475,11,0.331,15,7,58,1.7452,12709,8366,251.7352,0.223011,12325,212.0,52.0,160,6.3791,3445.0,3523.0,64.0,311.0,2.0,1.0,0.0,0.0,5846.0,6212.0,110.0,738.0,18.0,2.0,0.0,0.0,0.0
ESPORTSTMNT03_3114925,56,mid,2,3,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13749,413.7111,0.238156,826.3992,19,0.5717,5,8,55,1.655,12094,7751,233.2297,0.206617,10950,253.0,253.0,0,7.6128,2899.0,4114.0,76.0,-466.0,-5.0,0.0,0.0,0.0,4489.0,6794.0,116.0,-251.0,2.0,0.0,1.0,1.0,1.0
ESPORTSTMNT03_3114925,0,bot,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11798,355.005,0.204362,563.4403,17,0.5115,10,9,52,1.5647,13337,8994,270.6319,0.239752,12425,301.0,277.0,24,9.0572,3243.0,3085.0,71.0,5.0,2.0,1.0,1.0,1.0,5468.0,5282.0,127.0,95.0,8.0,1.0,1.0,1.0,1.0
ESPORTSTMNT03_3114925,2,sup,0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5139,154.6339,0.0890163,285.2558,50,1.5045,23,15,121,3.6409,8104,3761,113.1695,0.100251,7900,29.0,29.0,0,0.8726,2392.0,2185.0,4.0,208.0,-2.0,0.0,2.0,0.0,3779.0,3620.0,8.0,-75.0,-2.0,0.0,2.0,0.0,0.0
ESPORTSTMNT03_3114925,27,top,3,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21152,636.4694,0.248996,477.7432,13,0.3912,8,8,33,0.993,13440,9097,273.7312,0.218532,11925,279.0,275.0,4,8.3952,3244.0,5089.0,86.0,528.0,18.0,0.0,0.0,0.0,5279.0,8260.0,130.0,716.0,24.0,1.0,2.0,2.0,2.0
ESPORTSTMNT03_3114925,30,jng,4,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15271,459.5085,0.179767,906.2889,22,0.662,7,14,44,1.324,12518,8175,245.988,0.196382,10925,222.0,39.0,183,6.68,2859.0,3212.0,62.0,-311.0,-2.0,0.0,0.0,0.0,4296.0,5474.0,92.0,-738.0,-18.0,0.0,2.0,1.0,1.0
ESPORTSTMNT03_3114925,39,mid,3,1,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17547,527.994,0.206559,424.1525,17,0.5115,8,7,38,1.1434,12861,8518,256.3089,0.204622,11660,235.0,235.0,0,7.0712,3165.0,4580.0,81.0,466.0,5.0,0.0,0.0,0.0,5202.0,7045.0,114.0,251.0,-2.0,2.0,0.0,0.0,0.0
ESPORTSTMNT03_3114925,9,bot,7,4,6,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26242,789.6289,0.308915,514.6339,19,0.5717,7,8,33,0.993,15346,11003,331.0832,0.26432,13120,291.0,283.0,8,8.7563,3240.0,3080.0,69.0,-5.0,-2.0,0.0,1.0,2.0,4945.0,5187.0,119.0,-95.0,-8.0,0.0,1.0,2.0,2.0
ESPORTSTMNT03_3114925,10,sup,3,2,13,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4737,142.5376,0.0557629,306.0782,41,1.2337,12,14,86,2.5878,9178,4835,145.4865,0.116144,7900,20.0,20.0,0,0.6018,2674.0,1977.0,6.0,-208.0,2.0,1.0,0.0,0.0,3535.0,3695.0,10.0,75.0,2.0,1.0,0.0,0.0,0.0
ESPORTSTMNT03_3116931,24,top,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20885,423.7741,0.141174,760.5208,20,0.4058,12,12,65,1.3189,19079,12771,259.1343,0.233939,16875,408.0,388.0,20,8.2787,2891.0,4345.0,67.0,-746.0,-20.0,0.0,0.0,1.0,4668.0,7094.0,112.0,-1123.0,-37.0,0.0,0.0,1.0,1.0
ESPORTSTMNT03_3116931,6,jng,0,5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28394,576.138,0.191932,1038.0588,10,0.2029,15,10,59,1.1972,12137,5829,118.2753,0.106777,11950,188.0,47.0,141,3.8147,2646.0,2624.0,49.0,-358.0,-5.0,0.0,1.0,2.0,4106.0,4985.0,81.0,158.0,-2.0,0.0,4.0,3.0,3.0
ESPORTSTMNT03_3116931,41,mid,4,2,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35789,726.1887,0.241919,379.3575,12,0.2435,8,7,55,1.116,21664,15356,311.5861,0.281291,20225,429.0,369.0,60,8.7048,3299.0,4226.0,72.0,-506.0,-24.0,1.0,0.0,0.0,5825.0,6932.0,121.0,-496.0,-28.0,3.0,1.0,0.0,0.0
ESPORTSTMNT03_3116931,50,bot,7,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35510,720.5276,0.240033,329.7464,20,0.4058,15,7,68,1.3798,20392,14084,285.7761,0.257991,19725,416.0,386.0,30,8.441,3283.0,3038.0,84.0,313.0,21.0,0.0,1.0,0.0,5238.0,5311.0,135.0,493.0,19.0,1.0,3.0,1.0,1.0
ESPORTSTMNT03_3116931,55,sup,2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27360,555.1573,0.184942,376.9428,140,2.8407,31,19,240,4.8698,12859,6551,132.9253,0.120002,12175,70.0,70.0,0,1.4204,2442.0,2579.0,3.0,18.0,-13.0,0.0,1.0,0.0,3454.0,3422.0,5.0,-633.0,-21.0,0.0,4.0,1.0,1.0
ESPORTSTMNT03_3116931,13,top,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21380,433.8181,0.209818,1401.346,24,0.487,12,5,69,1.4001,19611,13303,269.929,0.244266,15725,368.0,338.0,30,7.467,3653.0,5091.0,87.0,746.0,20.0,0.0,2.0,0.0,5730.0,8217.0,149.0,1123.0,37.0,0.0,2.0,0.0,0.0
ESPORTSTMNT03_3116931,29,jng,3,3,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13557,275.0829,0.133045,952.5127,16,0.3247,16,14,73,1.4812,14419,8111,164.579,0.148933,12950,220.0,55.0,165,4.464,3211.0,2982.0,54.0,358.0,5.0,1.0,2.0,0.0,4753.0,4827.0,83.0,-158.0,2.0,1.0,5.0,1.0,1.0
ESPORTSTMNT03_3116931,42,mid,4,2,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,30499,618.8502,0.299309,330.7609,27,0.5479,20,10,88,1.7856,19584,13276,269.3811,0.24377,18300,345.0,325.0,20,7.0003,3534.0,4732.0,96.0,506.0,24.0,0.0,3.0,0.0,5775.0,7428.0,149.0,496.0,28.0,1.0,3.0,0.0,0.0
ESPORTSTMNT03_3116931,36,bot,2,2,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,31861,646.4863,0.312675,326.7839,23,0.4667,13,9,82,1.6638,20675,14367,291.5184,0.263803,18925,461.0,387.0,74,9.3541,2885.0,2725.0,63.0,-313.0,-21.0,0.0,2.0,0.0,5013.0,4818.0,116.0,-493.0,-19.0,1.0,4.0,1.0,1.0
ESPORTSTMNT03_3116931,52,sup,4,6,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4601,93.3581,0.045153,626.1346,72,1.4609,11,17,131,2.6581,11712,5404,109.6517,0.0992281,11625,43.0,43.0,0,0.8725,2754.0,2561.0,16.0,-18.0,13.0,2.0,0.0,1.0,4235.0,4055.0,26.0,633.0,21.0,3.0,2.0,2.0,2.0
ESPORTSTMNT03_3114975,16,top,1,4,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13537,432.2618,0.246854,976.9558,16,0.5109,5,6,27,0.8622,11655,7546,240.958,0.245413,11800,251.0,247.0,4,8.0149,3217.0,4282.0,82.0,-250.0,7.0,0.0,1.0,1.0,4903.0,7104.0,133.0,-140.0,14.0,0.0,1.0,1.0,1.0
ESPORTSTMNT03_3114975,48,jng,2,2,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6461,206.3119,0.11782,929.537,10,0.3193,12,11,46,1.4689,8356,4247,135.6147,0.138125,7925,140.0,25.0,115,4.4705,2698.0,2771.0,51.0,-173.0,-5.0,0.0,1.0,0.0,3942.0,4503.0,73.0,-236.0,-13.0,0.0,2.0,0.0,0.0
ESPORTSTMNT03_3114975,57,mid,4,1,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16759,535.1464,0.305609,585.6626,6,0.1916,8,4,29,0.926,11757,7648,244.215,0.24873,11585,248.0,244.0,4,7.9191,3493.0,4296.0,82.0,-231.0,-5.0,1.0,0.0,1.0,5664.0,7246.0,140.0,-497.0,-7.0,2.0,0.0,1.0,1.0
ESPORTSTMNT03_3114975,8,bot,0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14667,468.3449,0.267461,645.8222,10,0.3193,9,4,37,1.1815,12333,8224,262.6078,0.267462,11705,319.0,289.0,30,10.1863,3447.0,3353.0,79.0,-8.0,-1.0,0.0,0.0,0.0,5213.0,5446.0,127.0,-350.0,-16.0,0.0,1.0,0.0,0.0
ESPORTSTMNT03_3114975,51,sup,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3414,109.0154,0.0622561,682.1607,65,2.0756,13,13,118,3.768,7192,3083,98.446,0.100271,6500,43.0,43.0,0,1.3731,2035.0,1688.0,14.0,-599.0,9.0,0.0,0.0,0.0,3183.0,3215.0,29.0,-117.0,22.0,0.0,1.0,0.0,0.0
ESPORTSTMNT03_3114975,43,top,0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9835,314.05,0.101632,749.9521,11,0.3513,3,7,27,0.8622,10937,6828,218.0309,0.172286,10885,218.0,214.0,4,6.9611,2938.0,4532.0,75.0,250.0,-7.0,0.0,0.0,1.0,4498.0,7244.0,119.0,140.0,-14.0,0.0,0.0,1.0,1.0
ESPORTSTMNT03_3114975,37,jng,3,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12793,408.5045,0.132199,964.7898,18,0.5748,14,8,56,1.7882,11091,6982,222.9484,0.176171,9950,165.0,46.0,119,5.2688,2903.0,2944.0,56.0,173.0,5.0,0.0,2.0,0.0,4273.0,4739.0,86.0,236.0,13.0,0.0,2.0,1.0,1.0
ESPORTSTMNT03_3114975,40,mid,4,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31044,991.2932,0.320799,461.2879,13,0.4151,2,5,16,0.5109,13706,9597,306.4502,0.242152,12675,264.0,241.0,23,8.43,3640.0,4527.0,87.0,231.0,5.0,1.0,1.0,0.0,5625.0,7743.0,147.0,497.0,7.0,1.0,1.0,0.0,0.0
ESPORTSTMNT03_3114975,7,bot,9,1,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30871,985.769,0.319011,459.7871,19,0.6067,17,9,58,1.852,15586,11477,366.4822,0.289587,13825,279.0,253.0,26,8.909,3598.0,3361.0,80.0,8.0,1.0,1.0,1.0,0.0,5751.0,5796.0,143.0,350.0,16.0,1.0,1.0,0.0,0.0
ESPORTSTMNT03_3114975,20,sup,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12228,390.463,0.12636,232.3363,43,1.3731,14,14,87,2.7781,8857,4748,151.6126,0.119805,8100,26.0,26.0,0,0.8302,2367.0,2287.0,5.0,599.0,-9.0,0.0,2.0,0.0,3467.0,3332.0,7.0,117.0,-22.0,0.0,2.0,0.0,0.0
ESPORTSTMNT03_3116979,33,top,3,3,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13264,444.3551,0.151239,678.8945,15,0.5025,5,6,40,1.34,11516,7587,254.1709,0.186188,11100,238.0,206.0,32,7.9732,3181.0,4302.0,77.0,-287.0,-8.0,0.0,0.0,0.0,5282.0,7493.0,132.0,-251.0,-13.0,0.0,1.0,0.0,0.0
ESPORTSTMNT03_3116979,12,jng,4,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18048,604.6231,0.205788,1045.7956,10,0.335,11,9,48,1.608,11356,7427,248.8107,0.182262,11225,154.0,22.0,132,5.1591,3087.0,3561.0,65.0,-155.0,-1.0,0.0,2.0,1.0,4929.0,5381.0,94.0,-516.0,-8.0,1.0,3.0,1.0,1.0
ESPORTSTMNT03_3116979,5,mid,4,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18264,611.8593,0.208251,392.6968,18,0.603,15,7,61,2.0436,13921,9992,334.7404,0.24521,12055,278.0,266.0,12,9.3132,3125.0,4504.0,84.0,-398.0,-11.0,0.0,0.0,1.0,5392.0,7538.0,141.0,-417.0,-9.0,1.0,0.0,1.0,1.0
ESPORTSTMNT03_3116979,18,bot,11,1,10,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33949,1137.3199,0.387095,482.7806,12,0.402,6,4,44,1.474,15859,11930,399.665,0.292771,12950,289.0,247.0,42,9.6817,4155.0,3595.0,86.0,659.0,10.0,2.0,0.0,1.0,6019.0,6140.0,136.0,1458.0,16.0,2.0,2.0,1.0,1.0
ESPORTSTMNT03_3116979,45,sup,0,4,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4177,139.933,0.0476272,467.3367,51,1.7085,11,16,91,3.0486,7742,3813,127.7387,0.0935697,6800,33.0,33.0,0,1.1055,2232.0,2300.0,13.0,-371.0,-2.0,0.0,2.0,0.0,3525.0,3389.0,20.0,-81.0,0.0,0.0,4.0,0.0,0.0
ESPORTSTMNT03_3116979,46,top,0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10688,358.057,0.180148,1092.9313,10,0.335,6,5,30,1.005,9619,5690,190.6198,0.195459,9325,217.0,213.0,4,7.2697,3585.0,4589.0,85.0,287.0,8.0,0.0,0.0,0.0,6077.0,7744.0,145.0,251.0,13.0,0.0,0.0,0.0,0.0
ESPORTSTMNT03_3116979,44,jng,2,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7276,243.7521,0.122638,828.9782,10,0.335,12,9,49,1.6415,8853,4924,164.9581,0.169144,8575,168.0,42.0,126,5.6281,3408.0,3716.0,66.0,155.0,1.0,1.0,1.0,0.0,4898.0,5897.0,102.0,516.0,8.0,1.0,1.0,1.0,1.0
ESPORTSTMNT03_3116979,11,mid,1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12773,427.9062,0.215291,604.3886,11,0.3685,6,6,36,1.206,10117,6188,207.3032,0.212566,9650,240.0,240.0,0,8.0402,3414.0,4902.0,95.0,398.0,11.0,0.0,1.0,0.0,5230.0,7955.0,150.0,417.0,9.0,0.0,1.0,0.0,0.0
ESPORTSTMNT03_3116979,34,bot,7,4,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23796,797.1859,0.401085,406.3652,11,0.3685,12,4,39,1.3065,13319,9390,314.5729,0.322564,13450,267.0,262.0,5,8.9447,3999.0,2936.0,76.0,-659.0,-10.0,1.0,1.0,1.0,5643.0,4682.0,120.0,-1458.0,-16.0,1.0,1.0,2.0,2.0
ESPORTSTMNT03_3116979,47,sup,2,5,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4796,160.67,0.0808374,571.0553,44,1.474,4,18,67,2.2446,6848,2919,97.7889,0.100267,6175,26.0,26.0,0,0.871,2594.0,2671.0,15.0,371.0,2.0,1.0,1.0,1.0,3628.0,3470.0,20.0,81.0,0.0,1.0,1.0,1.0,1.0
ESPORTSTMNT03_3118326,24,top,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10222,266.0824,0.118834,1035.0716,19,0.4946,14,15,60,1.5618,13887,8909,231.9046,0.204222,13475,313.0,301.0,12,8.1475,3119.0,4843.0,79.0,227.0,-4.0,0.0,0.0,0.0,4903.0,7673.0,133.0,-17.0,-14.0,0.0,0.0,0.0,0.0
ESPORTSTMNT03_3118326,6,jng,4,3,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27480,715.3145,0.319464,811.4707,13,0.3384,16,14,66,1.718,12999,8021,208.7896,0.183867,12650,190.0,27.0,163,4.9458,3742.0,3300.0,52.0,402.0,4.0,2.0,5.0,1.0,5750.0,5045.0,76.0,-261.0,-4.0,2.0,5.0,1.0,1.0
ESPORTSTMNT03_3118326,41,mid,6,4,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,24957,649.6399,0.290134,516.1562,14,0.3644,12,10,55,1.4317,16957,11979,311.8178,0.274595,15150,346.0,317.0,29,9.0065,4638.0,4969.0,88.0,966.0,21.0,4.0,1.0,0.0,7118.0,7996.0,137.0,790.0,11.0,5.0,1.0,1.0,1.0
